Partner ID,Logo,Partner Name,Description,Services,Country,Operating State / Province,City/DMA,OperatingFormats,Office Address Country,Office Address State,Office Address Street,Office Address City / DMA,Office Address Zip Code / Pin Code,Contact Name,Contact Phone,Contact Email,Website,Verified
,,HALSEY OUTDOOR ADVERTISING,,,US,,,,,,,,,HALSEY OUTDOOR ADVERTISING,8709356100,,,Not Verified
,,Hamlin Cody,,Media Management & Operations,US,,,,,,,,,Marnie Christine Cody,,mcody@hamlinlaw.com,,Not Verified
,,Hampton Roads Transit,,Media Company,US,,,,,,,,,Alonzo Crittenden,757222-6601,acrittenden@hrtransit.org,,verified
,,HANDCOVE BETTERMENT ASSOC,,,US,,,,,,,,,HANDCOVE BETTERMENT ASSOC,8704885080,,,Not Verified
,,HAPI,,DSPs / SSPs / Exchanges,US,,,,,,,,,JASON HACKETT,602.919.4000,JASON@LIVEHAPI.COM,,Not Verified
,,HARBOR HOUSE,,,US,,,,,,,,,NULL HARBOR HOUSE,5012983354,,,Not Verified
,,HardingPoorman,,Media Management & Operations,US,,,,,,,,,Vince Freeman,(317) 876-3355,vfreeman@hardingpoorman.com,,Not Verified
,,Harger Howe Advertising,,DSPs / SSPs / Exchanges,US,,,,,,,,,Jennifer Sopczak,,jsopczak@hargerhowe.com,,Not Verified
,,Harkey Media LLC,,Media Company,US,,"13 - Phoenix (Prescott), AZ",Bulletin;Murals;Panel,,,,,,,,,,Geopath Audited
,,HARNESS MATTRESS CO.,,,US,,,,,,,,,HARNESS MATTRESS CO.,8707415656,,,Not Verified
,,HAROLD CHAFFIN,,,US,,,,,,,,,HAROLD CHAFFIN,8706257501,,,Not Verified
,,HARPS FOOD STORES  INC.,,,US,,,,,,,,,NULL HARPS FOOD STORES  INC.,5017517601,,,Not Verified
,,HARRIION COUNTY CLUB,,,US,,,,,,,,,HARRIION COUNTY CLUB,8707049799,,,Not Verified
,,Harrison 759 LLC,,Media Company,US,,,,,,,,,,,,,Not Verified
,,HARRISON MINI STORAGE,,,US,,,,,,,,,HARRISON MINI STORAGE,8707416933,,,Not Verified
,,HARRISON SIGN COMPANY,,Media Management & Operations,US,,,,,,,,,,,signshere@yahoo.com,,verified
,,Hart Advertising,,Media Company,US,,,,,,,,,,,cindy@hartbillboards.com,,verified
,,Harvest Moon Media LLC / EDIBLE NEW HAMPSHIRE,,Media Company,US,,,,,,,,,Tracey Ryder,603-233-9824,tracey@ediblecommunities.com,,Not Verified
,,HARVEY  WATSON,,,US,,,,,,,,,HARVEY  WATSON,5013502214,,,Not Verified
,,Hashbrown Systems,,Media Management & Operations,US,,,,,,,,,,,,,Not Verified
,,Hat Creek Hereford Ranch,,Media Company,US,,,,,,,,,,,,,Not Verified
,,"HATFIELD LUMBER COMPANY, INC",,,US,,,,,,,,,"HATFIELD LUMBER COMPANY, INC",8703896186,,,Not Verified
,,Hatteras,,Media Management & Operations,US,,,,,,,,,Michael Noerr,(800) 695-0719,mnoerr@hatteras.us,,Not Verified
,,"Hatteras, Inc.",,Media Management & Operations,US,,,,,,,,,John Orlando,+1 313-624-3300,jorlando@4hatteras.com,,Not Verified
,,Haulihan Lokey,,Media Management & Operations,US,,,,,,,,,,,,,verified
,,Haven Properties  Inc.,,Media Company,US,,,,,,,,,,,,,Not Verified
,,Havit Advertising,,OOH Specialists,US,,,,,,,,,,,hello@havitad.com,,Not Verified
,,Hawkeye,,Media Management & Operations,US,,,,,,,,,,,liz.murnin@hawkeyeagency.com,,Not Verified
,,HAY LESURE INC.,,,US,,,,,,,,,HAY LESURE INC.,8706330777,,,Not Verified
,,Haynes Signs,,Media Company,US,,,,,,,,,,843-651-0700,info@haynessigns.com,,verified
,,HAYS INC.,,,US,,,,,,,,,HAYS INC.,5017295626,,,Not Verified
,,HAYS RENTAL AND SALES INC,,,US,,,,,,,,,HAYS RENTAL AND SALES INC,8708624935,,,Not Verified
,,HB Outdoor,,Media Company,US,,,,,,,,,Billy Harvin,(770) 951-8222,billyharvin11@gmail.com,,verified
,,HBP Inc.,,Media Management & Operations,US,,,,,,,,,Ilene Lerner,+1 301-733-2000,ilerner@hbp.com,,Not Verified
,,Headrick Outdoor,,Media Company,US,,,,,,,,,Al Taylor,800-346-8836,,,verified
,,Healix,,OOH Specialists,US,,,,,,,,,,,,,Not Verified
,,Health Clinic,,Media Company,US,,,,,,,,,,,,,Not Verified
,,Health Media Network,,Media Company,US,,"1 - New York, NY;2 - Los Angeles, CA;3 - Chicago, IL;4 - Philadelphia, PA;5 - Dallas-Ft. Worth, TX;6 - San Francisco-Oakland-San Jose, CA;7 - Boston, MA (Manchester, NH);8 - Washington, DC (Hagerstown, MD);9 - Atlanta, GA;10 - Houston, TX;11 - Detroit, MI;12 - Seattle-Tacoma, WA;13 - Phoenix (Prescott), AZ;14 - Tampa-St. Petersburg (Sarasota), FL;15 - Minneapolis-St. Paul, MN;16 - Miami-Ft. Lauderdale, FL;17 - Denver, CO;18 - Cleveland-Akron (Canton), OH;19 - Orlando-Daytona Beach-Melbourne, FL;20 - Sacramento-Stockton-Modesto, CA;21 - St. Louis, MO;22 - Portland, OR;23 - Pittsburgh, PA;24 - Raleigh-Durham (Fayetteville), NC;25 - Charlotte, NC;26 - Indianapolis, IN;27 - Baltimore, MD;28 - San Diego, CA;29 - Nashville, TN;30 - Hartford & New Haven, CT;31 - Kansas City, MO;32 - Columbus, OH;33 - Salt Lake City, UT;34 - Milwaukee, WI;35 - Cincinnati, OH;36 - San Antonio, TX;37 - Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC;38 - West Palm Beach-Ft. Pierce, FL;39 - Grand Rapids-Kalamazoo-Battle Creek, MI;",Point of Care - Doctor's Offices;Point of Care - Veterinary's Offices,,,,,,,,adsales@hmnmedia.com,,verified
,,Hearts & Science,,OOH Specialists,US,,,,,,,,,Serge Oliveira,,serge.deoliveira@hearts-science.com,,verified
,,Heffner Outdoor Advertising,,Media Company,US,,,,,,,,,Jackie Heffner,724-935-3850,,,Not Verified
,,Heinrich & Bullard Marketing,,DSPs / SSPs / Exchanges;Media Management & Operations,US,,,,,,,,,Patrick Bullard,,pbullard@heinrich.com,,Not Verified
,,Heise Media,,OOH Specialists,US,,,,,,,,,,,info@heisemedia.com,,Not Verified
,,Heitz Sign Company,,Media Company;Media Management & Operations,US,,,,,,,,,Chris Heitz,812-273-2009,chris@heitzsign.com,,verified
,,Hello OOH,,DMPs;DSPs / SSPs / Exchanges,US,,,,,,,,,,,,,Not Verified
,,Henderson Advertising,,Media Management & Operations,US,,,,,,,,,,,,,Not Verified
,,Henry M & Henry A Montoya,,Media Company,US,,,,,,,,,,,,,Not Verified
,,HERB FROMMHOLZ FAMILY TRUST,,,US,,,,,,,,,HERB FROMMHOLZ FAMILY TRUST,5015555555,,,Not Verified
,,HERB FROMMHOLZ TRUST,,,US,,,,,,,,,HERB FROMMHOLZ TRUST,7146859970,,,Not Verified
,,Herd Strategies,,DSPs / SSPs / Exchanges,US,,,,,,,,,Denise Herd,,denise@herdstrategies.com,,Not Verified
,,Here Technologies,,Attribution / Measurement / Verification,US,,,,,,,,,Prem G,,prem.g@here.com,,verified
,,Heritage Outdoor Media,,Media Company,US,,,,,,,,,Terry Carmody,9172561010,TerryCarmody@integration-media.com,,verified
,,HERITAGE-PIERCE LLC,,,US,,,,,,,,,HERITAGE-PIERCE LLC,5057667350,,,Not Verified
,,HEROFI,,Attribution / Measurement / Verification,US,,,,,,,,,Trent Dethloff,2014215847,trent@herofi.com,,verified
,,Herrera Mediaworks,,OOH Specialists,US,,,,,,,,,Mark Herrera,,mark@herreramediaworks.com,,Not Verified
,,Herring Outdoor LLC,,Media Company,US,,,,,,,,,Mark Herring,601-498-4600,mark@herringoutdoor.com,,verified
,,Hewitt Outdoor Company,,Media Company,US,,,,,,,,,,18775850000,earl@hewittoutdoor.com,,verified
,,Heyday Marketing,,Media Management & Operations,US,,,,,,,,,,,emoya@heydaymarketing.com,,Not Verified
,,"Hi-Line Merchandising, LLC",,Media Management & Operations,US,,,,,,,,,Justin Berger,+1 610-562-2087,justin@hilinemerch.com,,Not Verified
,,Hi-Rise Advertising,,Media Company,US,,,,,,,,,,,heather@hiriseads.com,,verified
,,Hickman Law Group,,Media Management & Operations,US,,,,,,,,,,,,,Not Verified
,,Hicks Outdoor,,Media Company,US,,,,,,,,,Greg Hicks,304-295-3345,greg@hicksoutdoor.com,,verified
,,HID Global,,Consumer Data,US,,,,,,,,,Matt Winn,9497322232,,,verified
,,Hidden Beaches River Resort Inc.,,Media Company,US,,,,,,,,,,,,,Not Verified
,,HIDEAWAY PROPERTIES LLC,,,US,,,,,,,,,HIDEAWAY PROPERTIES LLC,4792446569,,,Not Verified
,,High Country Signs,,Media Company,US,,,,,,,,,,,rick@hcsigns.net,,verified
,,"High Exposure, Inc.",,Media Company,US,,,,,,,,,,,,,Not Verified
,,HIGH IMPACT ADVERTISING,,Media Management & Operations,US,,,,,,,,,,,,,verified
,,High Valley Center,,Media Company,US,,,,,,,,,,,,,Not Verified
,,Highbrid Outdoor  Inc,,OOH Specialists,US,,,,,,,,,Mr. Juan C Perez,347-335-0376,jperez@highbrid.com,,Not Verified
,,Higher Purpose Outdoor Media,,Media Company,US,,,,,,,,,Timothy Knight,(903) 267-9848,,,Not Verified
,,Highland Springs Ranch & Inn,,Media Company,US,,,,,,,,,,,,,Not Verified
,,highresolution printing and packaging,,Media Management & Operations,US,,,,,,,,,David Drucker,4807142139,david@guruofprinting.com,,Not Verified
,,HighRise Marketing Inc,,Attribution / Measurement / Verification,US,,,,,,,,,Anthony Mila,615-521-1259,amila@highrisemkt.com,,verified
,,HighRoad Advertising,,Media Company,US,,,,,,,,,,2182562189,,,verified
,,Hightech Signs DFW,,Media Management & Operations,US,,,,,,,,,Misty Matthews,+1 888-633-5869,misty@signshopinc.net,,Not Verified
,,Hightower Graphics,,Media Management & Operations,US,,,,,,,,,Chad Hightower,+1 317-865-9160,chightower@hightowergraphics.com,,Not Verified
,,Highway 85 Creative,,Media Management & Operations,US,,,,,,,,,Joe Anderson,+1 623-582-9760,janderson@highway85creative.com,,Not Verified
,,Highway Displays Outdoor,,Media Company,US,,"1 - New York, NY;30 - Hartford & New Haven, CT;58 - Albany-Schenectady-Troy, NY",Bulletin;Junior Poster;Poster,,,,,,Sandra Schwartz,(863)385-3382,sandra@highwaydisplays.com,,Geopath Audited
,,Hilite Outdoor,,Media Company,US,,,,,,,,,,877-457-5837,,,verified
,,HILLBILLY REALTY,,,US,,,,,,,,,NULL HILLBILLY REALTY,5016674135,,,Not Verified
,,HILLCREST HOME,,,US,,,,,,,,,HILLCREST HOME,8707415001,,,Not Verified
,,Hillenaar Outdoor,,Media Company,US,,,,,,,,,Ronald Stout,310854861122,,,verified
,,Hills Advertising,,Media Company,US,,,,,,,,,Yasmin Balqar,+ 971 4 325 3130,yasmin@hillsadvertising.com,,Not Verified
,,Hillsborough Area Regional Transit Authority,,Media Company,US,,,,,,,,,,,,,Geopath Audited
,,Hilltop Signs,,Media Company,US,,,,,,,,,Hannah Davis,507-380-5749,hannah@hilltopsignsmd.com,,verified
,,Hilton Multimedia,,OOH Specialists,US,,,,,,,,,Andy Hilton,,andy@hiltonmultimedia.com,,Not Verified
,,Hirect,,,US,,,,,,,,,,,,,Not Verified
,,Hispanic Outdoor Media,,Media Company,US,,,,,,,,,Dean Koby,7165723210,dean@hispanicindoor.com,,verified
,,Hivestack,,DSPs / SSPs / Exchanges,US,,,,,,,,,Ash Houghton,514-307-1538,ash@hivestack.com,,verified
,,HIXSON LUMBER SALES,,,US,,,,,,,,,HIXSON LUMBER SALES,5013541503,,,Not Verified
,,Hoard Custom Signs (Hoard Outdoor Advertising),,Media Company;Media Management & Operations,US,,,,,,,,,,,,,Not Verified
,,HOLIDAY ISLAND,,,US,,,,,,,,,HOLIDAY ISLAND,4792538233,,,Not Verified
,,Holiday Motel,,Media Company,US,,,,,,,,,,,,,Not Verified
,,HOLLAND BOTTOM SIGNS,,,US,,,,,,,,,HOLLAND BOTTOM SIGNS,5016052607,,,Not Verified
,,HOLLAND LAND & CATTLE,,,US,,,,,,,,,HOLLAND LAND & CATTLE,5017570059,,,Not Verified
,,Holley Marketing Consultants,,OOH Specialists,US,,,,,,,,,,,,,Not Verified
,,Holophane,,Media Management & Operations,US,,,,,,,,,Jason Repak,(404) 803-0021,,,Not Verified
,,HOLSTED ASHLEY GROUP LLC,,,US,,,,,,,,,HOLSTED ASHLEY GROUP LLC,5018514953,,,Not Verified
,,Holy Name of Mary Church,,Media Company,US,,,,,,,,,,,,,Not Verified
,,"Honeyville/Culhane, Inc.",,Media Company,US,,,,,,,,,,,,,Not Verified
,,HOOD PACKAGING COORP,,,US,,,,,,,,,HOOD PACKAGING COORP,8703641000,,,Not Verified
,,Hooked on Phonics,,,US,,,,,,,,,,,,,Not Verified
,,Hooker & Company,,Media Management & Operations,US,,,,,,,,,,,austin@hookerandcompany.com,,Not Verified
,,HOOTEN PROPERTIES,,,US,,,,,,,,,HOOTEN PROPERTIES,5016793839,,,Not Verified
,,HOPEPLACE,,,US,,,,,,,,,HOPEPLACE,8704600067,,,Not Verified
,,Hopland Band Of Pomo Indians-Shokawah Casino,,Media Company,US,,,,,,,,,,,,,Not Verified
,,Horizon Communities,,Media Company,US,,,,,,,,,,,,,Not Verified
,,Horizon Media,,OOH Specialists,US,,,,,,,,,Julia Nayerman,212-220-5000,jnayerman@horizonmedia.com,,verified
,,"Horizon Structures, LLC",,Media Company,US,,,,,,,,,,580-863-1027,jeremy.mattson@horizonstructuresusa.com,,verified
,,HORTON OUTDOOR LLC,,Media Company,US,,,,,,,,,JOSH MCWHORTER,7703860022,,,Not Verified
,,HOT SPRINGS BAIL BOND,,,US,,,,,,,,,HOT SPRINGS BAIL BOND,5016229328,,,Not Verified
,,Hot Sulphur Springs Resort,,Media Company,US,,,,,,,,,,,,,Not Verified
,,Hotspex Media,,DSPs / SSPs / Exchanges,US,,,,,,,,,Tricia Allen,,tricia.allen@hotspexmedia.com,,Not Verified
,,Houck Transit Advertising,,Media Company,US,,,,,,,,,,800-777-7290,,,verified
,,House of Smoke,,Media Company,US,,,,,,,,,,,,,Not Verified
,,Houston Dynamic Displays,,Media Management & Operations,US,,,,,,,,,,,experts@houstondd.com,,verified
,,Houston Sign Company,,Media Management & Operations,US,,,,,,,,,Debbie Jerolymack,+1 713-662-3123,,,Not Verified
,,How to Do Out of Home in New York City,,OOH Specialists,US,,,,,,,,,,,,,Not Verified
,,Howard Carman,,Media Company,US,,,,,,,,,,,,,Not Verified
,,HOWARD COTHEREN,,,US,,,,,,,,,HOWARD COTHEREN,5013623365,,,Not Verified
,,HOWELL ADVERTISING,,,US,,,,,,,,,HOWELL ADVERTISING,8707353388,,,Not Verified
,,HOWELL ADVERTISING SERVICE,,,US,,,,,,,,,HOWELL ADVERTISING SERVICE,8707353388,,,Not Verified
,,HSC MEDICAL CENTER,,,US,,,,,,,,,HSC MEDICAL CENTER,5013321000,,,Not Verified
,,Huddle,,Media Company,US,,,,,,,,,Diana Hawk,+1 (415) 376 0870,diana@huddle.works,,verified
,,Hudson Green Solutions,,,US,,,,,,,,,Tom Beaulieu,,tom@hudsongreensolutions.com,,Not Verified
,,HUDSON RIVER GROUP,,Attribution / Measurement / Verification,US,,,,,,,,,Mark Stone,914.769.0808,,,Not Verified
,,HUGE,,OOH Specialists,US,,,,,,,,,Mat Baxter,718-625-4843,mbaxter@hugeinc.com,,Not Verified
,,Hughes Outdoor Media,,Media Company,US,,,,,,,,,Steve Hughes,8047840501,steve@hughesoutdoor.com,,verified
,,humantic.ai,,,US,,,,,,,,,,,,,Not Verified
,,Humble Sign Co.,,Media Management & Operations,US,,,,,,,,,Taylor Cordova,+1 281-812-2100,taylor@humblesignco.com,,Not Verified
,,HUNG FAY  LI-LEE,,,US,,,,,,,,,HUNG FAY  LI-LEE,8706333888,,,Not Verified
,,Hunt A Killer,,,US,,,,,,,,,,,,,Not Verified
,,Hunt Adkins,,OOH Specialists,US,,,,,,,,,Keith Luckeroth,,kluckeroth@huntadkins.com,,Not Verified
,,Hunt Advertising,,Media Management & Operations,US,,,,,,,,,Mary Hunt,,mhunt@huntadvertising.com,,verified
,,Hunt Club,,,US,,,,,,,,,,,,,Not Verified
,,Hunter Outdoor Advertising Inc,,Media Company,US,,,,,,,,,Mr. Errol Yeager,909 797 0530,Casey@HunterOutdoor.com,,Not Verified
,,"Husch Blackwell, LLP",,Media Management & Operations,US,,,,,,,,,Jullia Lonergan,414.978.5353.,Jullia.Lonergan@huschblackwell.com,,Not Verified
,,Hustle,,,US,,,,,,,,,,,,,Not Verified
,,Huston Patterson Printers,,Media Management & Operations,US,,,,,,,,,Joe Morelli,18008665692,jmorelli@hustonpatterson.com,,Not Verified
,,HWY 27 FISHING VILLAGE,,,US,,,,,,,,,HWY 27 FISHING VILLAGE,8708672211,,,Not Verified
,,Hydrogen Advertising,,OOH Specialists,US,,,,,,,,,Michael McGrath,+1 206-274-7810,michaelm@hydrogenadvertising.com,,Not Verified
,,Hype Media,,Media Company,US,,,,,,,,,Vickey,+9109034921992,hypemeedia@gmail.com,,Not Verified
,,I-30 PROPERTIES,,,US,,,,,,,,,I-30 PROPERTIES,5012092307,,,Not Verified
,,I-80 INVESTMENTS,,,US,,,,,,,,,I-80 INVESTMENTS,5019452899,,,Not Verified
,,i4 market,,DSPs / SSPs / Exchanges,US,,,,,,,,,,,,,Not Verified
,,iAM i Alternative Media,,Media Company,US,,,,,,,,,,,,,verified
,,IBOUSA,,Media Company,US,,"3 - Chicago, IL;4 - Philadelphia, PA;5 - Dallas-Ft. Worth, TX;9 - Atlanta, GA;17 - Denver, CO;18 - Cleveland-Akron (Canton), OH;21 - St. Louis, MO;23 - Pittsburgh, PA;24 - Raleigh-Durham (Fayetteville), NC;27 - Baltimore, MD;29 - Nashville, TN;35 - Cincinnati, OH;37 - Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC;41 - Oklahoma City, OK;42 - Birmingham (Anniston and Tuscaloosa), AL;51 - New Orleans, LA;59 - Tulsa, OK;60 - Mobile, AL-Pensacola (Ft. Walton Beach), FL;74 - Springfield, MO;76 - Toledo, OH;79 - Huntsville-Decatur (Florence), AL;87 - Chattanooga, TN;88 - Waco-Temple-Bryan, TX;89 - Colorado Springs-Pueblo, CO;92 - Savannah, GA;96 - Tri-Cities, TN-VA;100 - Greenville-New Bern-Washington, NC;103 - Myrtle Beach-Florence, SC;117 - Fargo-Valley City, ND;118 - Montgomery-Selma, AL;120 - Macon, GA;127 - Columbus, GA (Opelika, AL);133 - Columbus-Tupelo-West Point-Houston, MS;138 - Columbia-Jefferson City, MO;141 - Beaumont-Port Arthur, TX;144 - Salisbury, MD;149 - Joplin, MO-Pittsburg, KS;159 - Panam",Outdoor - Billboards,,,,,,Hunter,580-226-2234,hunter@ibousa.org,,verified
,,IC Group Inc.,,Media Management & Operations,US,,,,,,,,,Dave Jackson,(801) 265-8100,djackson@ic-group.net,,Not Verified
,,IC&SC,,Media Company,US,,"3 - Chicago, IL",Panel,,,,,,,,,,Geopath Audited
,,Icatch Media,,Media Company,US,,,,,,,,,Frumi Meisels,,frumi@icatchmedia.com,,verified
,,ICE MEDIA ENTERTAINMENT,,Media Management & Operations,US,,,,,,,,,,,Ilene.Carol@icemediaent.com,,Not Verified
,,ICF Next,,OOH Specialists,US,,,,,,,,,Kris Tremaine,,kris.tremaine@icf.com,,Not Verified
,,ICL Imaging,,Media Management & Operations,US,,,,,,,,,Erik Scott,+1 508-872-3280,,,Not Verified
,,Icon Intl.,,OOH Specialists,US,,,,,,,,,,,,,Not Verified
,,ICU Art,,Media Company,US,,"1 - New York, NY;2 - Los Angeles, CA;3 - Chicago, IL;5 - Dallas-Ft. Worth, TX;6 - San Francisco-Oakland-San Jose, CA;7 - Boston, MA (Manchester, NH);8 - Washington, DC (Hagerstown, MD);9 - Atlanta, GA;10 - Houston, TX;11 - Detroit, MI;12 - Seattle-Tacoma, WA;13 - Phoenix (Prescott), AZ;16 - Miami-Ft. Lauderdale, FL;17 - Denver, CO;18 - Cleveland-Akron (Canton), OH;25 - Charlotte, NC;27 - Baltimore, MD;28 - San Diego, CA;29 - Nashville, TN;36 - San Antonio, TX;45 - Austin, TX;49 - Memphis, TN;51 - New Orleans, LA;59 - Tulsa, OK;70 - Tucson (Sierra Vista), AZ;94 - Baton Rouge, LA;126 - Bakersfield, CA;129 - Corpus Christi, TX",Murals,,,,,,,,,,Geopath Audited
,,ID Media,,OOH Specialists,US,,,,,,,,,,,info@idmediaww.com,,Not Verified
,,iD Screen Print,,Media Management & Operations,US,,,,,,,,,Sojo,855-512-3745,solomon@idscreenprint.com,,Not Verified
,,Id signs,,Media Company,US,,,,,,,,,,+610390957300,,,verified
,,Idea Peddler,,DSPs / SSPs / Exchanges,US,,,,,,,,,Cimin Cohen,+1(512) 940-3642,cimin@ideapeddler.com,,Not Verified
,,Idealogy Marketing + Design,,Media Management & Operations,US,,,,,,,,,Allen Howie,,allen@idealogy.biz,,Not Verified
,,Ideatek Media,,Media Company,US,,,,,,,,,T. N. Siddiqui,+919868950888,ideatek@gmail.com,,verified
,,Identity Graphics & Printing,,Media Management & Operations,US,,,,,,,,,Andrew Culp,,andrew@identitycolor.com,,Not Verified
,,iDIGITAL,,Media Company,US,,"15 - Minneapolis-St. Paul, MN;117 - Fargo-Valley City, ND;139 - Duluth, MN-Superior, WI;151 - Minot-Bismarck-Dickinson (Williston), ND",Outdoor - Billboards,,,,,,Nick Vculek,(701) 552-6611,nick@idigitaloutdoor.com,,verified
,,Idon Media,,OOH Specialists,US,,,,,,,,,,,info@idonmedia.com,,verified
,,IDX | Image Depot,,Media Management & Operations,US,,,,,,,,,Erin Madden,+1 727-784-3220,erin.madden@imagedepotexpress.com,,Not Verified
,,IEC PROPERTIES LLC,,,US,,,,,,,,,IEC PROPERTIES LLC,8702140415,,,Not Verified
,,iFuel,,OOH Specialists,US,,,,,,,,,Tom Domenico,+1 212-994-6694,tdidomenico@ifuelinteractive.com,,Not Verified
,,iKahan,,Media Company;OOH Specialists,US,,"1 - New York, NY;2 - Los Angeles, CA;6 - San Francisco-Oakland-San Jose, CA;16 - Miami-Ft. Lauderdale, FL;28 - San Diego, CA;45 - Austin, TX;153 - Rochester, MN-Mason City, IA-Austin, MN","Barricade;Bulletin;Digital Bulletin;Digital Bulletin Network;Digital Walls;Digital Wallscape;EV Digital Truck;EV Truck;Exclusive, Permitted projection walls;Murals;Other;Panel;Static Billboards;Wall;Walls;Wallscape;Windowscape",,,,,,Alex  Alejandro Kahan,310.429.4997,alex@ikahanmedia.com,,Geopath Audited
,,IKE SALATER,,,US,,,,,,,,,IKE SALATER,5013297888,,,Not Verified
,,iLevel Digital,,Media Company,US,,,,,,,,,Brian Larry,701-866-4991,,,verified
,,Illinois Sign Association,,Media Management & Operations,US,,,,,,,,,Brian Swingle,,bswingle@toriiphillips.com,,Not Verified
,,Illuminated Mobile,,Media Company,US,,,,,,,,,,312-924-7979,,,verified
,,Ilum Ads,,Media Company,US,,,,,,,,,,,hello@ilumads.com,,Not Verified
,,Ima Outdoor,,Media Company,US,,,,,,,,,,,,,Not Verified
,,Image Agent,,Media Management & Operations,US,,,,,,,,,Brian Redfield,,brian@totumdesign.co,,Not Verified
,,Image Associates,,Media Management & Operations,US,,,,,,,,,Bill Hogan,,bill@imageassociatesllc.com,,Not Verified
,,Image Cube,,Media Management & Operations,US,,,,,,,,,Ari Boyajian,(866) 899-2823,ari@imagecube.com,,Not Verified
,,Image Design & Communications,,Media Company,US,,,,,,,,,Mr. Nicholas Drance,(818) 563-3322,sales@imagedesigncom.com,,Not Verified
,,Image Media Outdoor,,Media Company;OOH Specialists,US,,"3 - Chicago, IL",Bulletin;Digital Bulletin;Wall;Wallscape,,,,,,Scott Evans,(312) 988-4600,sales@imageoutdoor.com,,Geopath Audited
,,ImageLab Media Services,,Media Management & Operations,US,,,,,,,,,Matheus Areas,+1 216-357-7420,matheus@imagelabmedia.com,,Not Verified
,,ImageMark Business Services,,Media Management & Operations,US,,,,,,,,,Cindy McKee,+1 800-632-9513,cindy.mckee@imagemarkonline.com,,Not Verified
,,Imagemark Marketing & Advertising,,OOH Specialists,US,,,,,,,,,Kristy Debuhr,(573) 636-3815,kristy@countonimagemark.com,,Not Verified
,,IMM Outdoor,,Media Company,US,,,,,,,,,,617-416-4245,info@immoutdoor.com,,verified
,,Impact Billboards,,Media Company,US,,,,,,,,,,17809909777,,,verified
,,IMPACT OUTDOOR ADV.,,,US,,,,,,,,,IMPACT OUTDOOR ADV.,8008366045,,,Not Verified
,,IMPACT OUTDOOR ADVERTISING,,,US,,,,,,,,,IMPACT OUTDOOR ADVERTISING,5018471000,,,Not Verified
,,IMPACT OUTDOOR MEDIA,,Media Company,US,,,,,,,,,,,donna@impactoutdoormedia.com,,verified
,,Impact Outdoor NY LLC,,Media Company,US,,,,,,,,,,585-227-4140,,,verified
,,Impact Sign Co.,,Media Management & Operations,US,,,,,,,,,Pamela Power,+1 503-439-8347,pam@impactsign.com,,Not Verified
,,Impactad outdoor advertising,,Media Company,US,,,,,,,,,,,info@impactad.co.uk,,verified
,,Impressions Advert Specialties,,Media Management & Operations,US,,,,,,,,,Jim Craig Watson,(318) 422-3912,craig@promoteyourbusiness.net,,Not Verified
